judul_film,rating
Once Upon a Time... When We Were Colored,3.5416666666666665
Once Were Warriors,3.9053030303030303
Ondskan,3.8533333333333335
One Crazy Summer,3.138888888888889
One Day in September,3.975609756097561
One Eight Seven,3.013157894736842
One False Move,3.7777777777777777
One Fine Day,3.1045454545454545
One Flew Over the Cuckoo's Nest,4.195020746887967
One Good Cop,3.0384615384615383
One Hour Photo,3.349009900990099
One Hundred and One Dalmatians,3.032986111111111
One Magic Christmas,2.642857142857143
One Man's Hero,3.5
One Million Years B.C.,2.5
One Missed Call,1.9230769230769231
One Night Stand,3.0416666666666665
One Night at McCool's,2.909090909090909
One Night with the King,3.3
One Tough Cop,1.8333333333333333
One True Thing,3.3684210526315788
One from the Heart,2.8181818181818183
"One, Two, Three",3.9210526315789473
One-Eyed Jacks,3.0384615384615383
Onegin,3.0
Ong-bak,3.5115384615384615
Onibaba,3.676470588235294
Only Angels Have Wings,4.0625
Only When I Laugh,4.0
Only You,3.192982456140351
Only the Lonely,3.138888888888889
Only the Strong,2.5
Only the Strong Survive,3.0
Open Range,3.747863247863248
Open Season,3.1598360655737703
Open Water,2.985148514851485
Opening Night,4.5
Operation Crossbow,3.45
Operation Dumbo Drop,2.2
Operation Pacific,3.0
Operation Petticoat,3.7
Opportunity Knocks,3.1
Orange County,3.225
Orca,2.66
Ordet,4.071428571428571
Ordinary Decent Criminal,3.3
Ordinary People,3.887323943661972
Orfeu Negro,3.7096774193548385
Orgazmo,3.0643564356435644
Orgy of the Dead,2.2
Original Sin,3.0
Orlando,3.518867924528302
Orphans,3.3333333333333335
Orphans of the Storm,3.5
Orphée,4.0
Osama,3.7934782608695654
Oscar,2.742424242424242
Oscar and Lucinda,3.142857142857143
Osmosis Jones,3.064935064935065
Ososhiki,3.5
Ossessione,3.9375
Ostre sledované vlaky,4.0
Otello,3.1666666666666665
Otesánek,3.8636363636363638
Otets Sergiy,3.0
Othello,3.673076923076923
Other People's Money,3.0
"Other Voices, Other Rooms",3.0
Our Hospitality,4.0
Our Man Flint,3.392857142857143
Our Man in Havana,3.6
Our Song,3.5
Our Town,3.4
Out Cold,2.82
Out for Justice,2.5454545454545454
Out of Africa,3.691011235955056
Out of Rosenheim,3.627450980392157
Out of Sight,3.620503597122302
Out of Time,3.1818181818181817
Out of the Past,4.06140350877193
Out to Sea,2.725
Outbreak,3.1738013698630136
Outfoxed: Rupert Murdoch's War on Journalism,3.74
Outland,3.326388888888889
Outlaw,2.5
Outpost,3.2
Outrageous Fortune,2.893939393939394
Outside Providence,3.1794871794871793
Over Her Dead Body,2.7142857142857144
Over the Hedge,3.486166007905138
Over the Top,1.9444444444444444
Overboard,3.0985915492957745
Overnight Delivery,2.8333333333333335
Owning Mahowny,3.5384615384615383
Oxygen,2.6666666666666665
P.S.,3.189189189189189
P.S. I Love You,3.1444444444444444
P.S. Your Cat Is Dead!,2.3333333333333335
P2,1.8571428571428572
PCU,3.1770833333333335
PTU,3.0
Pacific Heights,3.234375
Paha maa,3.4375
Paid in Full,4.333333333333333
Paint Your Wagon,3.4814814814814814
Pajama Party,2.25
Pal Joey,3.1923076923076925
Pale Rider,3.8181818181818183
Palindromes,3.478723404255319
Palmetto,2.77027027027027
Palookaville,3.8636363636363638
Pandaemonium,3.75
Pandemonium,2.6666666666666665
Pane e cioccolata,3.8214285714285716
Pane e tulipani,3.948717948717949
Panic Room,3.2947316103379722
Panic in the Streets,3.5357142857142856
Pao Da Shuang Deng,3.4166666666666665
Paparazzi,2.423076923076923
Paper Clips,3.875
Paper Moon,4.0594059405940595
Paperhouse,3.5714285714285716
Papillon,3.9849624060150375
Papurika,3.8260869565217392
Paradise,3.5
Paradise Alley,2.5
Paradise Lost: The Child Murders at Robin Hood Hills,4.0227272727272725
Paradise Now,3.8191489361702127
Paradise Road,3.769230769230769
Paranoid Park,3.264705882352941
Parasite,3.6
Parenthood,3.555299539170507
Parineeta,3.25
Paris - When It Sizzles,3.25
Paris Is Burning,3.6875
Paris brûle-t-il?,3.125
"Paris, Texas",3.8486238532110093
"Paris, je t'aime",3.696969696969697
Partner(s),2.5
Party Girl,3.287878787878788
Party Monster,3.014705882352941
Pas sur la bouche,3.5
Pasqualino Settebellezze,4.025
Passage to Marseille,2.375
Passed Away,2.5
Passenger 57,2.8863636363636362
Passion,4.25
Passion Fish,3.6875
Passion in the Desert,3.625
Passion of Mind,2.6666666666666665
Passionada,3.3
Past Midnight,2.0
Pat Garrett & Billy the Kid,3.2586206896551726
Pat and Mike,3.8260869565217392
Patch Adams,3.042622950819672
Pather Panchali,4.235294117647059
Pathfinder,2.27027027027027
Pathology,2.6666666666666665
Paths of Glory,4.153374233128834
Patriot Games,3.532122905027933
Patti Smith: Dream of Life,4.0
Patton,4.064583333333333
Paul Blart: Mall Cop,2.5
Paulie,2.611111111111111
Pauline & Paulette,3.4545454545454546
Pauline à la plage,3.1923076923076925
Pauly Shore Is Dead,1.8571428571428572
Paura nella città dei morti viventi,3.3
Pavilion of Women,4.0
Pay It Forward,3.211864406779661
Payback,3.3865030674846626
Paycheck,3.12603305785124
Peaceful Warrior,3.1904761904761907
Peanuts - Die Bank zahlt alles,2.5
Pearl Harbor,2.698958333333333
Pecker,3.3870967741935485
Pee-wee's Big Adventure,3.3773584905660377
Peeping Tom,3.893617021276596
Peggy Sue Got Married,3.285185185185185
Pelle erobreren,3.6470588235294117
Penelope,3.4210526315789473
Penitentiary,3.5
Penitentiary II,0.5
Penn & Teller Get Killed,3.2142857142857144
Pennies from Heaven,3.2884615384615383
Penny Serenade,3.5
People I Know,3.0294117647058822
People Will Talk,3.05
"Pepi, Luci, Bom y otras chicas del montón",3.5
Per qualche dollaro in più,4.023166023166024
Per un pugno di dollari,3.9825174825174825
Perdita Durango,3.25
Perfect Blue,3.5943396226415096
Perfect Stranger,2.625
Performance,3.8421052631578947
Perfume: The Story of a Murderer,3.5298013245033113
Permanent Midnight,3.5208333333333335
Permanent Record,2.5
Permanent Vacation,2.8333333333333335
Persepolis,4.021929824561403
Persona,4.041666666666667
Personal Best,2.769230769230769
Personal Velocity: Three Portraits,3.6964285714285716
Persuasion,4.0227272727272725
Pet Sematary,3.0054644808743167
Pet Sematary II,2.2777777777777777
Pete Seeger: The Power of Song,3.75
Pete's Dragon,2.9622641509433962
Peter Pan,3.415798611111111
Peter's Friends,3.5
Petits frères,2.75
Peyton Place,3.15
Phantasm,3.3333333333333335
Phantasm II,3.34375
Phantasm III: Lord of the Dead,3.15
Phantasm IV: Oblivion,3.15
Phantom of the Paradise,2.875
Phat Beach,1.625
Phat Girlz,2.1
Phenomenon,3.16644204851752
Philadelphia,3.706270627062706
Philadelphia Experiment II,2.5
Phone Booth,3.43609865470852
Physical Evidence,1.0
Phörpa,3.533333333333333
Pi,3.739872068230277
Pickpocket,3.888888888888889
Pickup on South Street,3.74
Picnic,3.388888888888889
Picnic at Hanging Rock,3.7411764705882353
Picture Bride,3.1363636363636362
Picture Perfect,2.81
Picture This,2.6
Pie in the Sky,2.9285714285714284
Pieces of April,3.7127659574468086
Pierrot le fou,3.673076923076923
Piglet's Big Movie,2.375
Pillow Talk,3.8297872340425534
Pin,1.5
Pineapple Express,3.4836065573770494
Pink Cadillac,2.6607142857142856
Pink Flamingos,3.1707317073170733
Pink Floyd The Wall,3.719924812030075
Pinocchio,3.3944591029023745
Pipe Dream,2.9
Piranha,2.1944444444444446
Piranha Part Two: The Spawning,1.3823529411764706
Pirates of Silicon Valley,3.7149532710280373
Pirates of the Caribbean: At World's End,3.242744063324538
Pirates of the Caribbean: Dead Man's Chest,3.425503355704698
Pirates of the Caribbean: The Curse of the Black Pearl,3.7944402420574885
Pit and the Pendulum,3.42
Pitch Black,3.3983050847457625
Pixote: A Lei do Mais Fraco,3.9545454545454546
Piñero,2.5
Places in the Heart,3.921875
Plan 9 from Outer Space,2.5841121495327104
"Planes, Trains & Automobiles",3.585626911314985
Planet Terror,3.6781045751633985
Planet of the Apes,3.113511659807956
Plata quemada,4.333333333333333
Platinum Blonde,3.875
Platoon,3.8873015873015873
"Play It Again, Sam",4.032051282051282
Play It to the Bone,2.6041666666666665
Play Misty for Me,3.5403225806451615
Play Time,3.8653846153846154
Playing God,2.522727272727273
Playing by Heart,3.6136363636363638
Plaza Suite,3.111111111111111
Pleasantville,3.581451612903226
Please Don't Eat the Daisies,3.4166666666666665
Plein soleil,3.861111111111111
Plenty,2.6666666666666665
Plunkett & Macleane,3.259259259259259
Pocahontas,2.656657963446475
Pocketful of Miracles,3.8181818181818183
Poetic Justice,2.8636363636363638
Point Break,3.2422907488986783
Point of No Return,2.982142857142857
Poison,3.1666666666666665
Poison Ivy,2.4479166666666665
Poison Ivy II,1.5526315789473684
Poison Ivy: The New Seduction,1.7272727272727273
Pokémon 3: The Movie,1.5142857142857142
Pokémon 4Ever,1.3243243243243243
Pokémon Heroes,1.3
Pokémon: The First Movie,1.814516129032258
Pokémon: The Movie 2000,1.7321428571428572
Pola X,2.3333333333333335
Police Academy,2.988013698630137
Police Academy 2: Their First Assignment,2.4348958333333335
Police Academy 3: Back in Training,2.233128834355828
Police Academy 4: Citizens on Patrol,1.9539877300613497
Police Academy 5: Assignment: Miami Beach,1.8143939393939394
Police Academy 6: City Under Siege,1.6496350364963503
Police Academy: Mission to Moscow,1.4950980392156863
Polish Wedding,2.9722222222222223
Poliziotto superpiù,1.8333333333333333
Pollyanna,3.066666666666667
Poltergeist,3.5400552486187844
Poltergeist II: The Other Side,2.588709677419355
Poltergeist III,2.03125
Polyester,3.891304347826087
Ponette,4.0
Pontiac Moon,2.5
Pooh's Heffalump Movie,2.888888888888889
Poolhall Junkies,3.8035714285714284
Pootie Tang,2.9074074074074074
Popeye,2.390728476821192
Popiól i diament,4.023809523809524
Pork Chop Hill,3.65
Porky's,2.6423357664233578
Porky's II: The Next Day,1.9509803921568627
Porky's Revenge,2.105769230769231
Porn Star: The Legend of Ron Jeremy,3.388888888888889
Portrait of Jennie,4.045454545454546
Poseidon,2.7327586206896552
Posse,1.0
Possession,3.2551020408163267
Postal,2.3
Postcards from the Edge,3.2666666666666666
Pot o' Gold,2.5
Pote tin Kyriaki,3.9615384615384617
Potop,4.0
Powaqqatsi,3.796875
Powder,3.0430622009569377
Power 98,2.0
Powwow Highway,3.625
Practical Magic,2.888059701492537
Prancer,2.25
Preaching to the Perverted,1.0
Predator,3.3063432835820894
Prefontaine,3.5
Prelude to a Kiss,3.03125
Premature Burial,3.5
Premonition,2.8333333333333335
Presque rien,3.0
Presumed Innocent,3.547008547008547
Pretty Baby,3.1666666666666665
Pretty Persuasion,2.9615384615384617
Pretty Woman,3.173095944609298
Pretty in Pink,3.2377777777777776
Prey for Rock & Roll,3.4
Prick Up Your Ears,3.8043478260869565
Pride,3.4166666666666665
Pride & Prejudice,3.8366336633663365
Pride and Glory,3.142857142857143
Priest,3.753731343283582
Primal Fear,3.8088737201365186
Primary Colors,3.4545454545454546
Prime,3.119565217391304
Prime Cut,3.5625
Primer,3.71505376344086
Primeval,1.7272727272727273
Prince Valiant,2.5
Prince of Central Park,2.75
Prince of Darkness,2.962962962962963
Prince of Jutland,1.0
Prince of the City,3.5
Princess Caraboo,3.0714285714285716
Private Benjamin,2.9761904761904763
Private Lessons,2.875
Private Parts,3.191542288557214
Private School,2.357142857142857
Privates on Parade,3.25
Priyatel pokoynika,3.75
Prizzi's Honor,3.5707547169811322
Problem Child 2,1.9669421487603307
Professione: reporter,4.092105263157895
Profondo rosso,3.875
Profundo carmesí,4.0
Project Moon Base,2.0
Project X,3.1166666666666667
Prom Night,2.183333333333333
Prom Night III: The Last Kiss,1.25
Prom Night IV: Deliver Us from Evil,0.9285714285714286
Promised Land,3.75
Proof,3.5737951807228914
Proof of Life,2.966666666666667
Protocols of Zion,2.1666666666666665
Prozac Nation,2.859375
Przypadek,3.5
Préparez vos mouchoirs,3.0833333333333335
Prêt-à-Porter,2.816666666666667
Psycho,3.8504901960784315
Psycho Beach Party,3.2916666666666665
Psycho III,2.3076923076923075
Public Enemies,4.5
Puccini for Beginners,3.6666666666666665
Pull My Daisy,4.0
Pulp Fiction,4.238451528952505
Pulse,2.3461538461538463
Pump Up the Volume,3.5
Pumping Iron,3.53125
Pumpkin,3.1710526315789473
Pumpkinhead,2.0833333333333335
Punch-Drunk Love,3.618181818181818
Punchline,3.0121951219512195
Punisher: War Zone,2.8724677716390423
Puppet Master 4,2.15
Puppet Master 5: The Final Chapter,2.1
Puppet Master II,2.40625
Puppet Master III: Toulon's Revenge,2.1153846153846154
Puppetmaster,2.96
Pure,3.6666666666666665
Pure Country,2.642857142857143
Pure Luck,3.0
Purple Rain,2.9044117647058822
Pursued,3.0
Pushing Tin,3.033536585365854
Pygmalion,4.159090909090909
Pépé le Moko,3.75
Q,3.066666666666667
Qiu Ju da guan si,3.642857142857143
Quadrophenia,3.611111111111111
Quai des Orfèvres,3.7916666666666665
Quantum of Solace,3.4754098360655736
Quarantine,2.5
Quartet,3.0
Quatermass 2,3.3333333333333335
Quatermass and the Pit,3.9
Que la bête meure,2.25
Queen Bee,1.6666666666666667
Queen Christina,4.027777777777778
Queen of Hearts,3.9
Queen of the Damned,2.4734513274336285
Queens Logic,2.95
Quella villa accanto al cimitero,3.0
Querelle,2.8076923076923075
Quest for Camelot,3.2717391304347827
Quick Change,3.6186440677966103
Quicksilver,2.888888888888889
Quiet City,3.5
Quigley Down Under,3.236111111111111
Quills,3.414772727272727
Quinceañera,3.6
Quiz Show,3.6526717557251906
Quo Vadis,3.6
RV,2.8253968253968256
Rabbit-Proof Fence,3.896449704142012
Rabid,3.2058823529411766
Race the Sun,2.5
Race to Witch Mountain,2.9069767441860463
Race with the Devil,3.4444444444444446
Rachel Getting Married,3.9615384615384617
Racing Stripes,2.9038461538461537
Racing with the Moon,4.333333333333333
Radio,3.506849315068493
Radio Days,3.616279069767442
Radio Flyer,3.352272727272727
Radioland Murders,2.8421052631578947
Raggedy Man,2.5
Raging Bull,4.022666666666667
Ragtime,3.5416666666666665
Raiders of the Lost Ark,4.137269938650307
Railroaded!,3.0
Rails & Ties,1.5
Rain Man,3.862966601178782
Raining Stones,3.5625
Raise Your Voice,2.590909090909091
Raise the Titanic,1.8333333333333333
Raising Arizona,3.8256972111553784
Raising Cain,2.8035714285714284
Raising Helen,2.8706896551724137
Raising Victor Vargas,3.736111111111111
Rambling Rose,3.759259259259259
Rambo,3.3916666666666666
Rambo III,2.336898395721925
Rambo: First Blood Part II,2.7745535714285716
Ran,4.147196261682243
Rancho Deluxe,2.8333333333333335
Random Harvest,3.6052631578947367
Random Hearts,2.466666666666667
Rang-e khoda,4.294117647058823
Ransom,3.2414141414141415
Rapa Nui,3.2
Rapid Fire,2.875
Rare Birds,3.45
Rashômon,4.1695652173913045
Rat Race,3.0859030837004404
Ratatouille,3.9929805615550755
Ratcatcher,3.8181818181818183
Rated X,3.25
Ravenous,3.1724137931034484
Raw Deal,2.725806451612903
Rawhead Rex,3.0
Ray,3.7970027247956404
Raye makhfi,3.625
Re-Animator,3.3956043956043955
Reach the Rock,4.0
Ready to Rumble,2.3043478260869565
Real Genius,3.708955223880597
Real Women Have Curves,3.378787878787879
Reality Bites,3.146919431279621
Rear Window,4.178921568627451
Reazione a catena,3.6666666666666665
Rebecca,4.076687116564417
Rebel Without a Cause,3.7462311557788945
Rebound,1.8461538461538463
Recess: School's Out,2.6458333333333335
Reconstruction,3.6875
Recount,3.78125
Red Corner,3.0294117647058822
Red Dawn,3.125
Red Dragon,3.5325
Red Dust,4.25
Red Eye,3.051829268292683
Red Heat,2.734375
Red Planet,2.722772277227723
Red River,3.7906976744186047
Red Road,4.25
Red Rock West,3.746987951807229
Red Scorpion,2.0
Red Sonja,2.265432098765432
Redacted,2.125
Redbelt,3.6481481481481484
Redemption: The Stan Tookie Williams Story,3.9285714285714284
Reefer Madness: The Movie Musical,4.038461538461538
Reflections in a Golden Eye,2.75
Reform School Girls,1.8333333333333333
Regarde la mer,4.0
Regarding Henry,3.3160919540229883
Regeneration,3.2857142857142856
Regret to Inform,3.1666666666666665
Reign Over Me,3.715909090909091
Reign of Fire,3.0
Reindeer Games,2.597457627118644
Reise der Hoffnung,3.3333333333333335
Rekopis znaleziony w Saragossie,4.3
Relax... It's Just Sex,2.6
Relentless,2.625
Religulous,3.880952380952381
Remando al viento,3.0
Rembrandt,3.5
Remember the Titans,3.7027027027027026
Remo Williams: The Adventure Begins,3.450980392156863
Ren xiao yao,3.8333333333333335
Renaissance,3.217391304347826
Renaissance Man,3.0253164556962027
Rendition,3.1944444444444446
Reno 911!: Miami,3.141025641025641
Rent,3.2211538461538463
Rent-a-Cop,2.125
Rent-a-Kid,1.9166666666666667
Repo Man,3.3564102564102565
Repo! The Genetic Opera,2.522727272727273
Reprise,3.409090909090909
Repulsion,3.940677966101695
Requiem for a Dream,3.9739304812834226
Requiem for a Heavyweight,3.85
Rescue Dawn,3.6652173913043478
Reservation Road,3.323529411764706
Reservoir Dogs,4.02328897338403
Resident Evil,3.081896551724138
Resident Evil: Apocalypse,2.894144144144144
Resident Evil: Extinction,3.225
Respiro,3.9166666666666665
Ressources humaines,3.25
Restoration,3.265957446808511
Resurrecting the Champ,3.0476190476190474
Resurrection Man,3.0
Retro Puppet Master,2.25
Retroactive,2.6666666666666665
Return of the Fly,2.625
Return of the Killer Tomatoes!,2.738095238095238
Return of the Living Dead Part II,2.732142857142857
Return of the Secaucus Seven,3.625
Return of the Seven,2.857142857142857
Return to Horror High,2.0
Return to Me,3.345744680851064
Return to Never Land,2.5
Return to Oz,3.1120689655172415
Return to Paradise,3.5217391304347827
Return to Peyton Place,3.5
Return to the Blue Lagoon,1.9148936170212767
Return with Honor,3.75
Revenge of the Nerds,3.1485849056603774
Revenge of the Nerds II: Nerds in Paradise,2.1875
Revenge of the Pink Panther,3.6714285714285713
Revengers Tragedy,4.0
Reversal of Fortune,3.8043478260869565
Revolution #9,3.6666666666666665
Revolution OS,3.578125
Revolutionary Road,3.6
Revolver,3.17
Rhinestone,1.8888888888888888
Rich and Famous,3.3333333333333335
Rich and Strange,3.5
Richard III,3.8955696202531644
Richard Pryor Live on the Sunset Strip,3.6973684210526314
Richard Pryor... Here and Now,3.7
Ricomincio da tre,4.75
Ricordati di me,3.8333333333333335
Ride the High Country,3.65
Ride with the Devil,3.18
Ridicule,3.776315789473684
Riding Giants,3.566666666666667
Riding in Cars with Boys,3.035
Riding the Bullet,1.625
Righteous Kill,2.9285714285714284
Ring Around the Rosie,3.142857142857143
Ring of Bright Water,3.25
Ring of Darkness,3.5
Ring of Terror,1.5
Ringmaster,1.393939393939394
Ringu,3.580808080808081
Ringu 0: Bâsudei,3.4375
Ringu 2,3.0714285714285716
Rio Bravo,3.831081081081081
Rio Grande,3.357142857142857
Rio Lobo,3.59375
Ripe,1.0
Ripley's Game,3.524390243902439
Riri Shushu no subete,3.125
Rising Sun,2.9705882352941178
Risky Business,3.4498327759197323
River of No Return,3.272727272727273
Rivers and Tides,3.7857142857142856
Rize,3.54
